n;sim;p;comp.sign;red.null.p;IE.belief.age.p;IE.belief.age.sign;red.null.sign
108;617;6,03109216234130e-03;TRUE;3,84442138951024e-06;4,95420444296513e-03;TRUE;TRUE
108;618;3,16166734138041e-05;TRUE;1,98302720292479e-02;4,04359795701008e-04;TRUE;TRUE
108;619;2,15438402753278e-02;TRUE;8,40895248318995e-07;2,38155233429053e-02;TRUE;TRUE
108;620;4,66585666309150e-05;TRUE;1,58303426168431e-02;8,41306405420941e-05;TRUE;TRUE
108;621;2,32479785634604e-04;TRUE;3,46633833368670e-07;2,99735547721189e-04;TRUE;TRUE
108;622;2,94163072658536e-04;TRUE;1,23875570298249e-04;2,17447185663038e-04;TRUE;TRUE
108;623;6,01995284240497e-02;FALSE;2,02065127057557e-03;5,09420144274823e-02;FALSE;TRUE
108;624;2,34996249761323e-01;FALSE;1,81944870539660e-09;2,15395341763209e-01;FALSE;TRUE
108;625;2,23585354741781e-02;TRUE;4,61301007708663e-03;1,68341497368146e-02;TRUE;TRUE
108;626;2,42416281462946e-02;TRUE;1,56147516782517e-02;2,43325225028252e-02;TRUE;TRUE
108;627;1,32647985185871e-03;TRUE;5,88172439375672e-02;1,57008436841067e-03;TRUE;FALSE
108;628;3,49762916150396e-04;TRUE;8,20298087092352e-04;3,11083197142950e-04;TRUE;TRUE
108;629;3,06534241881229e-03;TRUE;2,28127150524720e-02;0,00000000000000e+00;TRUE;TRUE
108;630;6,96626445128232e-02;FALSE;8,79375063532122e-06;5,81980980368758e-02;FALSE;TRUE
